name,attributes_cyl_path,agency_maint,inc_crc,fmel_upd_d,length_m,longitude,latitude
kml_195,Tampines,LTA (Others),3E320BDE3A695B32,2022-02-16 13:57:18,1.1090266215807403,103.952321696067,1.361899426727915
kml_196,Tampines,LTA (Others),24B8DC53F03FFCA0,2022-02-16 13:57:18,1.5576751858130564,103.9521791457545,1.361796710898605
kml_197,Tampines,LTA (Others),E4295236728DB000,2022-02-16 13:57:18,1.9331024998721338,103.951443754803,1.3610756190791151
kml_198,Tampines,LTA (Others),6FDC6AC1876291C0,2022-02-16 13:57:18,13.571116143004856,103.95029912562501,1.359975370414425
kml_199,Tampines,LTA (Others),33023E546C9A3CBE,2022-02-16 13:57:18,1.398600000437,103.94924133169452,1.359593228222605
kml_200,Tampines,LTA (Others),00A760A47F21294B,2022-02-16 13:57:18,1.4409999996132692,103.9492413244295,1.3594408747936901
kml_201,Tampines,LTA (Others),C1B5BAED4030226B,2022-02-16 13:57:18,8.182003225238837,103.94862021487751,1.358917948492535
kml_202,Tampines,LTA (Others),668A5DD086DFD3D6,2022-02-16 13:57:18,1.5231991291583888,103.947724913654,1.358624798791415
kml_203,Kallang,LTA (Others),F9B0CFDE7BC068A3,2022-02-16 13:57:18,8.90260009405897,103.86724098402999,1.3344943007869299
kml_204,Kallang,LTA (Others),03FCDB062C47182E,2022-02-16 13:57:18,27.777751370445664,103.8679569009465,1.333047552808555
kml_205,Kallang,LTA (Others),BA7A803DB7A94B23,2022-02-16 13:57:18,9.599172989263606,103.86833732681548,1.33253017635267
kml_206,Punggol,Land Transport Authority,DCC596772C5E9419,2022-02-16 13:57:18,87.82427308771341,103.90457250452157,1.4003951547132871
kml_207,Punggol,Land Transport Authority,05C40C4D6D474E02,2022-02-16 13:57:18,58.06233987265284,103.90623626204437,1.4022421938442653
kml_208,Punggol,LTA (Others),C2728E9C558DDCDD,2022-02-16 13:57:18,8.027003285950197,103.90558743724155,1.4007567691169056
kml_209,Pasir Ris,Town Council,0794DD045FB02FC1,2022-02-16 13:57:18,33.83763084760045,103.93629224981635,1.3790476928724165
kml_210,Punggol,LTA (Others),38D3D97221CC78AB,2022-02-16 13:57:18,8.711888579497163,103.90411538564001,1.400594810247085
kml_211,Punggol,LTA (Others),9E037007846EDA77,2022-02-16 13:57:18,4.132682959684844,103.904193417295,1.4005567970305401
kml_212,Punggol,LTA (Others),4F2DF7494715B241,2022-02-16 13:57:18,58.07663179857185,103.9146873015275,1.40089061495184
kml_213,Punggol,LTA (Others),35E80B8CEDCD4BE5,2022-02-16 13:57:18,140.86411843015355,103.91239283162551,1.3987629005287001
kml_214,Punggol,Land Transport Authority,00DBF3CC95A276C0,2022-02-16 13:57:18,50.06869165995658,103.91430516048288,1.3927409085478657
kml_215,Woodlands,Town Council,50F4D8618D10426F,2022-02-16 13:57:18,12.535198009461832,103.8021147751685,1.43507011572597
kml_216,Woodlands,Town Council,DE3DBFD7E5EEE61D,2022-02-16 13:57:18,7.654981929301603,103.8022598356725,1.43524799066882
kml_217,Bedok,Land Transport Authority,FB1E9536B29A3238,2022-02-16 13:57:18,57.31044085171263,103.92629583145799,1.3329883688176851
kml_218,Bedok,Land Transport Authority,22A540DF1A0A495F,2022-02-16 13:57:18,187.14254032095963,103.9337176893979,1.3245849670245036
kml_219,Bedok,Land Transport Authority,4DF2CDA995269E90,2022-02-16 13:57:18,34.41644289594461,103.92472586648852,1.3232898571634801
kml_220,Bedok,Land Transport Authority,E6D13F52B9106078,2022-02-16 13:57:18,23.827927603012615,103.925272449311,1.323443975644535
kml_221,Bedok,LTA (Others),E40A74D286B3D3B6,2022-02-16 13:57:18,34.48681544908496,103.92501597963124,1.323397423066911
kml_222,Bedok,Land Transport Authority,BFC83B22B798EA7B,2022-02-16 13:57:18,4.225393007360152,103.9245648974575,1.323224406658295
kml_223,Bedok,Land Transport Authority,A11F6F3EC8841F31,2022-02-16 13:57:18,124.61165021929288,103.9239021107447,1.323057786646912
kml_224,Bedok,Land Transport Authority,EADF820C8A61EBCF,2022-02-16 13:57:18,61.60864890359341,103.92325201771101,1.323280556180905
kml_225,Yishun,Land Transport Authority,BE8B2130E8529172,2022-02-16 13:57:18,4.003930530545795,103.83125727476282,1.4141683240240446
kml_226,Yishun,LTA (Others),83DF589F2FF208C2,2022-02-16 13:57:18,16.19324677590804,103.831217979723,1.414106270843235
kml_227,Jurong Lake District - Taman Jurong,Land Transport Authority,4E5F5C00DA7FD213,2022-02-16 13:57:18,74.73137876911963,103.72468576046728,1.3286031214509697
kml_228,Jurong Lake District - Taman Jurong,Land Transport Authority,0D110A73BEE8422F,2022-02-16 13:57:18,43.35574941214864,103.72480425955365,1.3278929006725246
kml_229,Jurong Lake District - Taman Jurong,LTA (Others),F6E8255950F5E6F0,2022-02-16 13:57:18,6.159404856107407,103.72475770717351,1.328111485002325
kml_230,Jurong Lake District - Taman Jurong,Land Transport Authority,B671F0575B2DAA51,2022-02-16 13:57:18,19.784990201456644,103.72494136734099,1.327495125886145
kml_231,Jurong Lake District - Taman Jurong,LTA (Others),32B718276FCE1ADB,2022-02-16 13:57:18,15.094089968490259,103.724884670314,1.327642157429965
kml_232,Jurong Lake District - Taman Jurong,Land Transport Authority,F7EA91B6DED77884,2022-02-16 13:57:18,9.184442947789531,103.7247446450735,1.3281796100869951
kml_233,Jurong Lake District - Taman Jurong,LTA (Others),1C42678F659C95E0,2022-02-16 13:57:18,5.413002660606576,103.72473211551149,1.3282444008088299
kml_234,Jurong Lake District - Taman Jurong,Land Transport Authority,A2C40D51FA129CD3,2022-02-16 13:57:18,79.28941236019958,103.72292707612958,1.3300604514150498
kml_235,Jurong Lake District - Taman Jurong,Land Transport Authority,DA97119D8325E6C6,2022-02-16 13:57:18,13.285579046815535,103.723120067298,1.33068004825141
kml_236,Sembawang,Land Transport Authority,256E3EE3BB7F80DA,2022-02-16 13:57:18,71.5813595522334,103.82266002586776,1.4469159008764627
kml_237,Hougang,Land Transport Authority,7BB37D9FCD30BEBF,2022-02-16 13:57:18,41.6026422874232,103.892686413001,1.378534684544235
kml_238,Sembawang,Land Transport Authority,FAC8F9D71DB4911B,2022-02-16 13:57:18,48.41073363807463,103.82252199687372,1.4499981724663633
kml_239,Central,Land Transport Authority,CC73D50A70C53EE3,2023-07-09 13:01:36,169.55568032993733,103.85165541160276,1.2813748965577318
kml_240,Central,Land Transport Authority,114A178C22C69513,2023-07-09 13:01:36,73.0922695081508,103.85056891949691,1.2808771677987258
kml_241,Central,Land Transport Authority,94724DB9F5BE8EA8,2023-07-09 13:01:36,63.353394614956834,103.8498642812706,1.2812857242458875
kml_242,Central,LTA (Others),711B9B5FEEC7AC69,2023-07-09 13:01:36,25.445698647359123,103.850178278615,1.2810658111396798
kml_243,Central,Land Transport Authority,DC9BC55D31486644,2023-07-09 13:01:36,26.964352415011447,103.84925243695432,1.2816138852628407
kml_244,Sengkang,Land Transport Authority,01DEE7326811D449,2023-07-09 13:01:36,22.69014869548691,103.884301650159,1.3905573835801501
kml_245,Sengkang,Land Transport Authority,F350DEB4D6FC53CA,2023-07-09 13:01:36,29.062633368302,103.8840990902445,1.390671285353075
kml_246,Sengkang,Land Transport Authority,9337A27CEC66E2E4,2023-07-09 13:01:36,29.003422021177023,103.88387106218066,1.3907963766247216
kml_247,Sengkang,Land Transport Authority,53AA1D994E4932D0,2023-07-09 13:01:36,58.80745074598828,103.88337996056046,1.3910925300220929
kml_248,Sengkang,Land Transport Authority,C259BB28B925BE40,2023-07-09 13:01:36,94.79900022436117,103.8827900591065,1.39144897345214
kml_249,Central,Land Transport Authority,7E5F78C2E83B6960,2023-07-09 13:01:36,89.51182979227619,103.84902774710844,1.2842131514760626
kml_250,Central,Land Transport Authority,29D8AB344693D1A0,2023-07-09 13:01:36,29.26960649366045,103.84854455458193,1.284522051605118
kml_251,Central,LTA (Others),DD437EBE2505D73D,2023-07-09 13:01:36,4.809121702521668,103.84867845771001,1.284453015780215
kml_252,Central,Land Transport Authority,8E54DCE3513D9018,2023-07-09 13:01:36,23.21047969327266,103.84943099089396,1.2838373289796852
kml_253,Marina Bay,LTA (Others),D0453E4906D59B12,2023-07-09 13:01:36,14.279382086558433,103.862876769644,1.2730901299344501
kml_254,Marina Bay,LTA (Others),55B6FDB01E3832DD,2023-07-09 13:01:36,39.561999302272,103.861665026563,1.2738594239665502
kml_255,Marina Bay,Land Transport Authority,BA073BE789CCE29C,2023-07-09 13:01:36,45.6373298514618,103.86121351076349,1.2738378828799253
kml_256,Central,Land Transport Authority,9778F3610659801E,2023-07-09 13:01:36,133.08039956031269,103.84783388227854,1.2785921251937267
kml_257,Central,Land Transport Authority,EFFB0F47535CE97F,2023-07-09 13:01:36,43.44485905505782,103.84713433630124,1.2773066782597997
kml_258,Central,Land Transport Authority,0058B876B7CEEA21,2023-07-09 13:01:36,9.359418335700498,103.847437009383,1.277950147304985
kml_259,Central,LTA (Others),118DD1476F845713,2023-07-09 13:01:36,5.571742034176282,103.847401990826,1.2778925611568497
kml_260,Central,LTA (Others),BDCCEA79760D702B,2023-07-09 13:01:36,12.403208063388789,103.84748805035301,1.27803408067952
kml_261,Central,Land Transport Authority,3EFB33C5A5097A73,2023-07-09 13:01:36,42.41574489497634,103.84729018017015,1.2777070440669769
kml_262,Central,LTA (Others),F3E83F49CE23834F,2023-07-09 13:01:36,5.195033617673916,103.8471876189525,1.277518508852935
kml_263,Central,Land Transport Authority,A4359D8AFFFD4569,2023-07-09 13:01:36,145.5820013338846,103.84856129173696,1.2797945822377457
kml_264,Central,Land Transport Authority,F0682472CE82212A,2023-07-09 13:01:36,32.48594760407662,103.84908421370785,1.2806192406988468
kml_265,Central,LTA (Others),F0D46E8EAD5AD1C1,2023-07-09 13:01:36,7.442415599027787,103.84898001442,1.280475845488025
kml_266,Central,Land Transport Authority,CE75FDFCE5EBD894,2023-07-09 13:01:36,12.261718188493525,103.848930876966,1.28040185607863
kml_267,Central,LTA (Others),C2FD54E27ED2AC9A,2023-07-09 13:01:36,75.35692980881826,103.84690326280325,1.2771610008240954
kml_268,Central,LTA (Others),A2C8797B73326F4A,2023-07-09 13:01:36,18.7481915857096,103.848211309266,1.2791603409902
kml_269,Central,Land Transport Authority,A7F4D78B53661E9A,2023-07-09 13:01:36,54.323238826306,103.84930871361897,1.2810462493752635
kml_270,Central,Land Transport Authority,687D7E3EDB0F6F36,2023-07-09 13:01:36,21.553974432614076,103.84954647999332,1.2813768702609796
kml_271,Central,Land Transport Authority,E8F2BFB4D1CB4F7A,2023-07-09 13:01:36,18.995920321868923,103.846196848338,1.276339946996385
kml_272,Central,Land Transport Authority,5315B3028E960AF8,2023-07-09 13:01:36,56.04768767221074,103.84893634839521,1.2818085454751398
kml_273,Central,Land Transport Authority,48D14791FC960255,2023-07-09 13:01:36,34.13796663749679,103.84858527720657,1.282006808760525
kml_274,Marina Bay,Land Transport Authority,652A71877D9EFBCC,2023-07-09 13:01:21,58.52884176615644,103.85701335502051,1.27617706453598
kml_275,Marina Bay,Land Transport Authority,B1FB38E4F1918E81,2023-07-09 13:01:36,236.9049245564459,103.86394589727826,1.273512403490208
kml_276,Marina Bay,LTA (Others),4E99F56F14D28BAE,2023-07-09 13:01:36,36.04809136774973,103.8562867693405,1.277164538606
kml_277,Marina Bay,LTA (Others),176B39BE30033DDF,2023-07-09 13:01:36,43.403544718926874,103.85620487512246,1.2774170990967193
kml_278,Marina Bay,Land Transport Authority,D1C9991C31738FCE,2023-07-09 13:01:36,225.79202859132872,103.86155356920406,1.274732198639131
kml_279,Marina Bay,Land Transport Authority,26320A68E36A3631,2023-07-09 13:01:36,128.02013192191436,103.856846086141,1.2769880713549646
kml_280,Marina Bay,Land Transport Authority,05061BC9D7B9805A,2023-07-09 13:01:36,176.69743265489052,103.8567947149812,1.2779790790801187
kml_281,Marina Bay,Land Transport Authority,4B5F7FFE008AB581,2023-07-09 13:01:36,60.77465802596494,103.85605014025121,1.2768465780343234
kml_282,Marina Bay,LTA (Others),525B0B311224C8A5,2023-07-09 13:01:36,42.061317436454914,103.86103674124593,1.2742829092979122
kml_283,Central,Land Transport Authority,306CB976A10888C6,2023-07-09 13:01:36,21.46279810450206,103.844642300324,1.2762389847137299
kml_284,Marina Bay,Land Transport Authority,6FA83401D45AEA23,2023-07-09 13:01:36,98.60101130196709,103.85528263313205,1.276297656277921
kml_285,Bedok,Land Transport Authority,19EB96616F1EAD0F,2023-07-09 13:01:36,185.7483962492018,103.91354674049805,1.3221832333960775
kml_286,Central,Land Transport Authority,4E2B99D79BD0910A,2023-07-09 13:01:36,36.789646084234725,103.84724079242015,1.2769992088706013
kml_287,Central,Land Transport Authority,E4ACF70A936DC9DC,2023-07-09 13:01:36,52.723590563633856,103.84376793547726,1.2763267964674938
kml_288,Central,Land Transport Authority,DD8884154FBB163B,2023-07-09 13:01:36,52.40426411243345,103.84432918852445,1.2762438259575772
kml_289,Central,LTA (Others),C9AB54122BF5B5C0,2023-07-09 13:01:36,5.61792581949033,103.8493539136075,1.2839368923805852
kml_290,Central,LTA (Others),2ED850986832AC13,2023-07-09 13:01:36,22.81380816765093,103.8495156592825,1.2836607625296603
kml_291,Central,Land Transport Authority,9769EABD249A34AE,2023-07-09 13:01:36,54.98321604247653,103.8477517773252,1.2849649423430485
kml_292,Central,LTA (Others),E8BEF2BA39387B28,2023-07-09 13:01:36,15.559669766078478,103.8440561766975,1.276331170065075
kml_293,Central,Land Transport Authority,056B4E08C33D905A,2023-07-09 13:01:36,58.1221120333737,103.8465400785837,1.2763830469299553
kml_294,Central,Land Transport Authority,E8156DB0746E5A78,2023-07-09 13:01:36,56.81647965595903,103.84682440032171,1.2767007311454583
kml_295,Central,Land Transport Authority,09565D047A359F09,2023-07-09 13:01:36,75.28280860241534,103.84505407629626,1.2762086716464793
kml_296,Central,Land Transport Authority,01AEEE3E75A9EBA3,2023-07-09 13:01:36,29.074432770339516,103.84551892628201,1.2762605814399248
kml_297,Central,Land Transport Authority,9D142A697BF98A7B,2023-07-09 13:01:36,51.92084207488162,103.8458803754465,1.276302897180765
kml_298,Central,Land Transport Authority,BAA62648F294E2B1,2023-07-09 13:01:36,15.207439059945058,103.85046020944948,1.2824932995245437
kml_299,Central,Land Transport Authority,5F6411E370A98FA9,2023-07-09 13:01:36,63.43414315034911,103.849759447755,1.2833781179293395
kml_300,Central,Land Transport Authority,4834DFA73377CB94,2023-07-09 13:01:36,34.43780667259141,103.85005939394053,1.2828918696190608
kml_301,Central,LTA (Others),25F63760B0F5EB15,2023-07-09 13:01:36,38.646549400958065,103.84966406623498,1.281559907017315
kml_302,Central,LTA (Others),68F31E2AF637E4BB,2023-07-09 13:01:36,22.038152668706044,103.850342440831,1.282383590883235
kml_303,Central,LTA (Others),6D7637D12F215C5E,2023-07-09 13:01:36,50.04082607558836,103.850304986965,1.2826467694487
kml_304,Central,Land Transport Authority,E4F6AEB4C151EE3D,2023-07-09 13:01:36,38.42854248287982,103.84817242811006,1.2847153496222654
kml_305,Marina Bay,Land Transport Authority,6E7C071CAFA58AE3,2023-07-09 13:01:36,163.3294235240833,103.86419639559801,1.2744621965083185
kml_306,Marina Bay,Land Transport Authority,48EF87095B24FBE2,2023-07-09 13:01:36,110.47281739573606,103.863849900258,1.274360250107275
kml_307,Central,LTA (Others),CC32F269B2AF66B0,2023-07-09 13:01:36,41.411974047957486,103.86471736303167,1.2740196318134038
kml_308,Central,LTA (Others),5B3D30B831850C32,2023-07-09 13:01:36,51.59601394370823,103.863235752394,1.274754159827225
kml_309,Central,LTA (Others),A6A10239B853FDE1,2023-07-09 13:01:36,29.290277265391357,103.863502083258,1.274739012213315
kml_310,Central,LTA (Others),DCE92BB5F74DB654,2023-07-09 13:01:36,8.221839723194115,103.8480001271965,1.284826369195005
kml_311,Central,Land Transport Authority,85A67BA51F896822,2023-07-09 13:01:36,40.7612166013832,103.84732932563762,1.2851850120621535
kml_312,Central,LTA (Others),16BC4E8B6D4EF54C,2023-07-09 13:01:36,5.639795147962717,103.84751343019649,1.285097597318925
kml_313,Central,LTA (Others),D910CBE3B8AC18E4,2023-07-09 13:01:36,18.269472072272745,103.8483440107155,1.28456384950297
kml_314,Central,Land Transport Authority,005AC56D87C869E4,2023-07-09 13:01:36,161.9665566512438,103.8464232575276,1.2844279108499683
kml_315,Central,Land Transport Authority,CF66000130E0393E,2023-07-09 13:01:36,37.87143341790499,103.84692353180152,1.2852864552525916
kml_316,Central,Land Transport Authority,4A145199DED63059,2023-07-09 13:01:36,68.4831536603247,103.84733287357727,1.2859541739937113
kml_317,Central,Land Transport Authority,6AAD248145AF7560,2023-07-09 13:01:36,12.93356858248003,103.84752328613435,1.2862676143437344
kml_318,Central,LTA (Others),17A5DF558A7D6CE1,2023-07-09 13:01:36,17.986907325813473,103.8467680520015,1.28510937123006
kml_319,Central,LTA (Others),86DB85BA8FF625AA,2023-07-09 13:01:36,33.10701019947483,103.8470673387265,1.28531693809822
kml_320,Central,LTA (Others),B8BF3DC7DBBB7B8F,2023-07-09 13:01:36,35.87515126114376,103.847072541245,1.28556235828054
kml_321,Central,Land Transport Authority,F6C5D91C7E110FEF,2023-07-09 13:01:36,139.29060849977404,103.84665496210093,1.286830604261862
kml_322,Central,Land Transport Authority,6C3015BB9F5A5487,2023-07-09 13:01:36,33.91647118086646,103.84743048567431,1.2864140613535813
kml_323,Central,LTA (Others),614116E78B6D1086,2023-07-09 13:01:36,11.425234829385904,103.847252959722,1.28651230849491
kml_324,Central,Land Transport Authority,97D8EE5B3BA0AA8B,2023-07-09 13:01:36,49.200947428802706,103.8457302535393,1.2877977258648
kml_325,Central,Land Transport Authority,7CCC486EE1DAC4B2,2023-07-09 13:01:36,55.57652881861685,103.84529464829521,1.2881228604380188
kml_326,Central,LTA (Others),EE6735037FD83566,2023-07-09 13:01:36,8.045314364415868,103.8455183175005,1.2879443163488
kml_327,Central,LTA (Others),0C293934E2A7524B,2023-07-09 13:01:36,92.95216928478357,103.84586966762085,1.2873519684556938
kml_328,Central,LTA (Others),3E71FBB853F2B489,2023-07-09 13:01:36,30.37855503242803,103.8521764780695,1.282086315030795
kml_329,Marina Bay,Land Transport Authority,015130CDF19391F7,2023-07-09 13:01:36,18.869557520071698,103.862293361511,1.2756800634890801
kml_330,Marina Bay,Land Transport Authority,A7675022326B8F7F,2023-07-09 13:01:36,137.61302252815082,103.8625291108379,1.275229603102274
kml_331,Marina Bay,Land Transport Authority,D55743FAD6B5CD75,2023-07-09 13:01:36,88.75634185818154,103.85558083444094,1.2760945359839793
kml_332,Marina Bay,Land Transport Authority,5B988EC6768BD107,2023-07-09 13:01:36,64.86541703474983,103.85576300443346,1.2770542772193763
kml_333,Marina Bay,LTA (Others),E4D9AC20F35370FA,2023-07-09 13:01:36,17.67760336932162,103.85556541843401,1.276739751681855
kml_334,Marina Bay,LTA (Others),B5491A37254017D9,2023-07-09 13:01:36,15.476727351716473,103.856810335928,1.2759150782328001
kml_335,Marina Bay,LTA (Others),B9DAC2D1369EC0FE,2023-07-09 13:01:36,15.371085549641942,103.8562712959105,1.275116575942835
kml_336,Marina Bay,LTA (Others),8797D1968BE1B045,2023-07-09 13:01:36,39.622424378836214,103.854794060371,1.275202979573325
kml_337,Central,Land Transport Authority,BFF777B8CA1F705A,2023-07-09 13:01:36,69.67841004658695,103.8554979360439,1.2743537027633005
kml_338,Central,Land Transport Authority,F0D190D4D0CBEAFB,2023-07-09 13:01:36,90.5143073519085,103.85354457695149,1.27560975272708
kml_339,Central,Land Transport Authority,6F6368D6FE4661C6,2023-07-09 13:01:36,58.91576272946294,103.85279808380278,1.2760982320772623
kml_340,Central,Land Transport Authority,89FB06B7F1EC26EF,2023-07-09 13:01:36,113.16275838704998,103.85044096664028,1.2776308522064865
kml_341,Central,LTA (Others),8A2A7EF2AF37C8B0,2023-07-09 13:01:36,45.32134972059419,103.862063230301,1.275854493645135
kml_342,Central,LTA (Others),62247AAB731D52E3,2023-07-09 13:01:36,25.923977872713294,103.8621260448315,1.275659964964285
kml_343,Marina Bay,Land Transport Authority,7CDD0F665F37994C,2023-07-09 13:01:36,33.4394713605935,103.86269245510067,1.2732003391970481
