Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"3,550,000","1,431.61","2,480",Jun-25,DUKU ROAD,Resale,Land,133,"26,692",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,230,000","3,514.45","1,204",Jun-25,LORONG SELANGAT,Resale,Land,326.5,"12,956",-,Terrace House,1,Freehold,13,Outside Central Region,-
SARINA TERRACE,"3,735,000","1,809.43","2,064",Jun-25,LORONG SARINA,Resale,Land,168.1,"22,219",-,Terrace House,1,Freehold,14,Outside Central Region,-
CAYMAN RESIDENCES,"6,500,000","2,257.21","2,880",Jun-25,EAST COAST AVENUE,Resale,Land,209.7,"30,997",-,Terrace House,1,Freehold,15,Outside Central Region,-
LORNIE GARDENS,"6,000,000","3,229.2","1,858",Jun-25,LORNIE WALK,Resale,Land,300,"20,000",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
FRANKEL ESTATE,"6,880,000","2,820.17","2,440",Jun-25,DUNBAR WALK,Resale,Land,262,"26,260",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,750,000","2,938.57","1,957",Jun-25,JALAN SENANG,Resale,Land,273,"21,062",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
CAPITOL PARK,"7,080,000","2,732.98","2,591",Jun-25,JALAN BAHASA,Resale,Land,253.9,"27,885",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
DAISY PARK,"6,010,000","2,692.08","2,232",Jun-25,DAISY AVENUE,Resale,Land,250.1,"24,030",-,Terrace House,1,Freehold,13,Outside Central Region,-
OPERA ESTATE,"5,480,000","1,885.85","2,906",Jun-25,FIDELIO STREET,Resale,Land,175.2,"31,279",-,Terrace House,1,Freehold,15,Outside Central Region,-
SENG HUA GARDENS,"4,468,000","1,670.57","2,675",Jun-25,LORONG K TELOK KURAU,Resale,Land,155.2,"28,789",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,788,000","2,124.81","2,724",Jun-25,LORONG J TELOK KURAU,Resale,Land,197.4,"29,321",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,418,888","1,551.09","2,204",Jun-25,JALAN KEMAMAN,Resale,Land,144.1,"23,726",-,Terrace House,1,Freehold,12,Rest of Central Region,-
SENNETT ESTATE,"4,188,000","2,336.86","1,792",Jun-25,ANGSANA AVENUE,Resale,Land,217.1,"19,291",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,138,000","1,500.5","2,091",May-25,MACPHERSON ROAD,Resale,Land,139.4,"22,511",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,530,000","1,198.03","2,946",May-25,EVERITT ROAD,Resale,Land,111.3,"31,716",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","1,791.13","3,182",May-25,PULASAN ROAD,Resale,Land,166.4,"34,255",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"11,180,000","4,059.1","2,754",May-25,JALAN PANDAN,Resale,Land,377.1,"29,647",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
OPERA ESTATE,"3,580,000","1,762.07","2,032",May-25,JALAN TERANG BULAN,Resale,Land,163.7,"21,869",-,Terrace House,1,Freehold,15,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"3,100,000",884.8,"3,504",May-25,JALAN MULIA,Resale,Land,82.2,"37,713",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,650,000","4,229.18","1,809",May-25,JALAN RAHMAT,Resale,Land,392.9,"19,471",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,650,000","2,626.42","1,770",May-25,JALAN KECHOT,Resale,Land,244,"19,057",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"7,050,000","5,491.79","1,284",May-25,LORONG SALLEH,Resale,Land,510.2,"13,818",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","1,433.76","3,766",May-25,JALAN KEMAMAN,Resale,Land,133.2,"40,541",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"18,232,000","9,116.03","2,000",May-25,SWISS CLUB ROAD,Resale,Land,846.9,"21,528",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","2,114.05","2,554",May-25,EAST COAST AVENUE,Resale,Land,196.4,"27,495",-,Terrace House,1,Freehold,15,Outside Central Region,-
PEACH GARDEN,"13,600,000","6,025.69","2,257",May-25,PEACH GARDEN,Resale,Land,559.8,"24,294",-,Detached House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"9,248,000","4,281.92","2,160",May-25,SIGLAP BANK,Resale,Land,397.8,"23,248",-,Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"3,737,000","1,680.26","2,224",May-25,JALAN BANGSAWAN,Resale,Land,156.1,"23,940",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,988,000","2,020.4","2,469",May-25,TEMBELING ROAD,Resale,Land,187.7,"26,574",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"16,020,000","7,749","2,067",May-25,GOODMAN ROAD,Resale,Land,719.9,"22,253",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,360,000","1,895.54","2,828",May-25,LORONG STANGEE,Resale,Land,176.1,"30,437",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"11,500,000","6,771.63","1,698",May-25,WOO MON CHEW ROAD,Resale,Land,629.1,"18,280",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,580,000","3,591.95","1,832",May-25,JAGO CLOSE,Resale,Land,333.7,"19,718",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,388,000","1,736.23","2,527",May-25,EVERITT ROAD,Resale,Land,161.3,"27,204",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,380,000","2,084.99","2,101",May-25,JALAN RIANG,Resale,Land,193.7,"22,612",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,300,000","2,544.61","2,476",May-25,EAST COAST ROAD,Resale,Land,236.4,"26,650",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,380,000","1,621.06","2,702",May-25,JOO CHIAT TERRACE,Resale,Land,150.6,"29,084",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"3,000,000","1,319.67","2,273",May-25,DAFNE STREET,Resale,Land,122.6,"24,470",-,Terrace House,1,Freehold,15,Outside Central Region,-
CAPITOL PARK,"8,300,000","3,753.41","2,211",May-25,UNIVERSITY ROAD,Resale,Land,348.7,"23,803",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,038,000","1,555.4","2,596",May-25,BOWMONT GARDENS,Resale,Land,144.5,"27,945",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"23,500,000","11,467.97","2,049",May-25,CHANCERY LANE,Resale,Land,"1,065.4","22,057",-,Detached House,1,Freehold,11,Core Central Region,-
MACPHERSON GARDEN ESTATE,"3,880,800","1,396.09","2,780",May-25,JALAN GEMBIRA,Resale,Land,129.7,"29,921",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"3,280,000","1,951.51","1,681",May-25,JALAN MESRA,Resale,Land,181.3,"18,092",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,388,000","2,953.64","2,163",May-25,LORONG SIGLAP,Resale,Land,274.4,"23,280",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"11,200,000","4,385.25","2,554",May-25,DUNBAR WALK,Resale,Land,407.4,"27,491",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","5,398.15",760,May-25,MARSHALL ROAD,Resale,Land,501.5,"8,175",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"14,688,000","6,554.2","2,241",May-25,GREENPARK AVENUE,Resale,Land,608.9,"24,122",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,610,000","1,625.36","2,836",May-25,ONAN ROAD,Resale,Land,151,"30,530",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,000,000","2,172.18","2,762",May-25,JALAN SINGA,Resale,Land,201.8,"29,732",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,350,000","1,721.16","2,527",May-25,SEA AVENUE,Resale,Land,159.9,"27,205",-,Terrace House,1,Freehold,15,Rest of Central Region,-
KIMNAN PARK,"4,200,000","2,015.02","2,084",May-25,JALAN SELAMAT,Resale,Land,187.2,"22,436",-,Terrace House,1,Freehold,14,Outside Central Region,-
FRANKEL ESTATE,"4,500,000","1,596.3","2,819",May-25,FRANKEL TERRACE,Resale,Land,148.3,"30,344",-,Terrace House,1,Freehold,15,Outside Central Region,-
SENG YONG VILLAS,"4,380,000","2,091.45","2,094",May-25,JALAN GRISEK,Resale,Land,194.3,"22,542",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,880,000","4,535.95","1,517",May-25,HAIG LANE,Resale,Land,421.4,"16,327",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
ENG AUN PARK,"5,590,000","1,472.52","3,796",May-25,JALAN NOVENA UTARA,Resale,Land,136.8,"40,863",-,Terrace House,1,Freehold,11,Core Central Region,-
FRANKEL ESTATE,"12,500,000","8,078.38","1,547",May-25,EAST COAST ROAD,Resale,Land,750.5,"16,656",-,Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,600,000","1,599.53","2,876",May-25,NORMA TERRACE,Resale,Land,148.6,"30,956",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"9,000,000","5,481.03","1,642",May-25,SIGLAP HILL,Resale,Land,509.2,"17,675",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,358,000","1,701.79","2,561",May-25,EVERITT ROAD,Resale,Land,158.1,"27,565",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,650,000","3,242.12","2,360",May-25,MEYER ROAD,Resale,Land,301.2,"25,398",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,680,000",884.8,"3,029",May-25,JALAN SETIA,Resale,Land,82.2,"32,603",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","1,998.87","2,426",May-25,JOO CHIAT WALK,Resale,Land,185.7,"26,117",-,Terrace House,1,Freehold,15,Outside Central Region,-
CALDECOTT HILL ESTATE,"58,000,000","39,276.76","1,477",Apr-25,JOAN ROAD,Resale,Land,"3,648.9","15,895",-,Detached House,1,Freehold,11,Core Central Region,-
CAPITOL PARK,"9,500,000","3,696.36","2,570",Apr-25,JALAN UNGGAS,Resale,Land,343.4,"27,665",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,980,000","2,496.17","2,396",Apr-25,WOO MON CHEW ROAD,Resale,Land,231.9,"25,787",-,Terrace House,1,Freehold,15,Outside Central Region,-
DUNMAN GROVE,"5,115,000","2,008.56","2,547",Apr-25,DUNMAN ROAD,Resale,Land,186.6,"27,412",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"17,500,000","6,611.25","2,647",Apr-25,BRANKSOME ROAD,Resale,Land,614.2,"28,492",-,Detached House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"4,309,888","2,522.01","1,709",Apr-25,TERANG BULAN AVENUE,Resale,Land,234.3,"18,395",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,000,000","4,231.33","2,363",Apr-25,UPPER EAST COAST ROAD,Resale,Land,393.1,"25,439",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,200,000","2,192.63","2,372",Apr-25,JALAN SINGA,Resale,Land,203.7,"25,528",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,600,000","4,695.26","1,619",Apr-25,SIGLAP ROAD,Resale,Land,436.2,"17,423",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","1,702.86","2,143",Apr-25,LICHI AVENUE,Resale,Land,158.2,"23,072",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,600,000",885.88,"2,935",Apr-25,JALAN SETIA,Resale,Land,82.3,"31,592",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"4,058,888","1,298.14","3,127",Apr-25,JALAN GEMBIRA,Resale,Land,120.6,"33,656",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"13,800,000","7,401.33","1,865",Apr-25,BO SENG AVENUE,Resale,Land,687.6,"20,070",-,Detached House,1,Freehold,11,Core Central Region,-
CATHAY GARDEN,"5,300,000","1,641.51","3,229",Apr-25,JALAN KERIS,Resale,Land,152.5,"34,754",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,500,000","3,512.29","2,135",Apr-25,BROADRICK ROAD,Resale,Land,326.3,"22,985",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"14,280,000","8,174.18","1,747",Apr-25,GENTLE ROAD,Resale,Land,759.4,"18,804",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,800,000","4,637.13","1,682",Apr-25,LORONG H TELOK KURAU,Resale,Land,430.8,"18,106",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"13,680,000","6,535.9","2,093",Apr-25,BARKER ROAD,Resale,Land,607.2,"22,530",-,Detached House,1,Freehold,11,Core Central Region,-
OPERA ESTATE,"3,950,000","1,762.07","2,242",Apr-25,JALAN BANGSAWAN,Resale,Land,163.7,"24,130",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,430,000","1,377.79","1,764",Apr-25,LORONG 39 GEYLANG,Resale,Land,128,"18,984",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"14,300,000","6,568.19","2,177",Apr-25,ARTHUR ROAD,Resale,Land,610.2,"23,435",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,000","1,813.73","2,426",Apr-25,CEYLON ROAD,Resale,Land,168.5,"26,113",-,Terrace House,1,Freehold,15,Rest of Central Region,-
HILLCREST PARK,"8,000,000","2,820.17","2,837",Apr-25,HILLCREST ROAD,Resale,Land,262,"30,534",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
MACPHERSON GARDEN ESTATE,"2,650,000","1,298.14","2,041",Apr-25,JALAN MESRA,Resale,Land,120.6,"21,973",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,600,000","7,200.04","1,333",Apr-25,JALAN SIKUDANGAN,Resale,Land,668.9,"14,352",-,Detached House,1,Freehold,13,Rest of Central Region,-
OPERA ESTATE,"4,700,000","2,341.17","2,008",Apr-25,FIDELIO STREET,Resale,Land,217.5,"21,609",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"6,500,000","4,002.06","1,624",Apr-25,TOSCA STREET,Resale,Land,371.8,"17,483",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SIN CHUAN GARDEN,"5,200,000","3,982.68","1,306",Apr-25,WARINGIN WALK,Resale,Land,370,"14,054",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,860,000","2,816.94","1,725",Apr-25,LORONG M TELOK KURAU,Resale,Land,261.7,"18,571",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,580,000","2,402.52","1,906",Apr-25,CARPMAEL ROAD,Resale,Land,223.2,"20,520",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,850,000","3,482.15","1,680",Apr-25,JALAN BAIDURI,Resale,Land,323.5,"18,083",-,Terrace House,1,Freehold,15,Outside Central Region,-
LI TONG GARDENS,"4,280,000","2,111.9","2,027",Apr-25,LORONG G TELOK KURAU,Resale,Land,196.2,"21,814",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,300,000","4,720.01","1,123",Apr-25,JALAN MAWAR,Resale,Land,438.5,"12,087",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
OPERA ESTATE,"4,325,000","2,199.09","1,967",Apr-25,MARIA AVENUE,Resale,Land,204.3,"21,170",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,288,000","1,660.89","2,582",Apr-25,DAISY AVENUE,Resale,Land,154.3,"27,790",-,Terrace House,1,Freehold,13,Outside Central Region,-
OPERA ESTATE,"5,200,000","2,801.87","1,856",Apr-25,JALAN KHAIRUDDIN,Resale,Land,260.3,"19,977",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,380,000","3,880.42","2,160",Apr-25,CRANBORNE ROAD,Resale,Land,360.5,"23,245",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,483.25","2,336",Apr-25,PUAY HEE AVENUE,Resale,Land,230.7,"25,141",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,850,000","1,706.09","3,429",Apr-25,KOON SENG ROAD,Resale,Land,158.5,"36,909",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,500,000","5,030.02","1,690",Apr-25,EAST COAST AVENUE,Resale,Land,467.3,"18,190",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,200,000","4,999.88","1,640",Apr-25,JALAN SELAMAT,Resale,Land,464.5,"17,653",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,680,000","5,261.44","1,840",Apr-25,ONAN ROAD,Resale,Land,488.8,"19,804",-,Terrace House,2,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,660,000","5,995.55","1,278",Apr-25,CARMICHAEL ROAD,Resale,Land,557,"13,752",-,Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,500,000","7,211.88",901,Mar-25,UPPER EAST COAST ROAD,Resale,Land,670,"9,701",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"10,388,000","5,140.89","2,021",Mar-25,DUNBAR WALK,Resale,Land,477.6,"21,750",-,Detached House,1,Freehold,15,Outside Central Region,-
SEASIDE PARK,"4,750,000","1,877.24","2,530",Mar-25,JALAN KERIS,Resale,Land,174.4,"27,236",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,280,000","2,101.13","2,037",Mar-25,LORONG 101 CHANGI,Resale,Land,195.2,"21,926",-,Terrace House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"8,370,000","4,332.51","1,932",Mar-25,ETTRICK TERRACE,Resale,Land,402.5,"20,795",-,Detached House,1,Freehold,15,Outside Central Region,-
GENTLE VILLAS,"4,088,000","2,230.3","1,833",Mar-25,GENTLE DRIVE,Resale,Land,207.2,"19,730",-,Semi-Detached House,1,99 yrs lease commencing from 1993,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"21,500,000","9,196.76","2,338",Mar-25,MERRYN ROAD,Resale,Land,854.4,"25,164",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,388,000","4,253.93","2,207",Mar-25,GOODMAN ROAD,Resale,Land,395.2,"23,755",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,022,000","2,540.3","3,945",Mar-25,MOUNT ROSIE ROAD,New Sale,Land,236,"42,466",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","1,402.55","2,745",Mar-25,LORONG 40 GEYLANG,Resale,Land,130.3,"29,547",-,Terrace House,1,Freehold,14,Rest of Central Region,-
THE GREENWOOD,"5,750,000","1,614.6","3,561",Mar-25,GREENWOOD LANE,Resale,Land,150,"38,333",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,800,000","3,469.24","2,248",Mar-25,DYSON ROAD,Resale,Land,322.3,"24,201",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,800,000","4,616.68","2,556",Mar-25,POOLE ROAD,Resale,Land,428.9,"27,512",-,Detached House,1,Freehold,15,Rest of Central Region,-
SENNETT ESTATE,"7,300,000","4,752.31","1,536",Mar-25,KWONG AVENUE,Resale,Land,441.5,"16,535",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
OPERA ESTATE,"4,225,000","2,822.32","1,497",Mar-25,TERANG BULAN AVENUE,Resale,Land,262.2,"16,114",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,170,000","1,819.12","2,842",Mar-25,CEYLON ROAD,Resale,Land,169,"30,592",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CAPITOL PARK,"8,800,000","4,866.4","1,808",Mar-25,JALAN SEJARAH,Resale,Land,452.1,"19,465",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SEAVIEW PARK,"7,900,000","3,412.19","2,315",Mar-25,JALAN SEDAP,Resale,Land,317,"24,921",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
WATTEN ESTATE,"11,800,000","5,841.62","2,020",Mar-25,WATTEN HEIGHTS,Resale,Land,542.7,"21,743",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"6,880,000","4,581.16","1,502",Mar-25,LORONG N TELOK KURAU,Resale,Land,425.6,"16,165",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,608,888","2,795.41","2,006",Mar-25,KEE CHOE AVENUE,Resale,Land,259.7,"21,598",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
OPERA ESTATE,"3,600,000","2,063.46","1,745",Mar-25,TERANG BULAN AVENUE,Resale,Land,191.7,"18,779",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"21,000,000","10,154.76","2,068",Mar-25,MEYER PLACE,Resale,Land,943.4,"22,260",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,748,000","2,413.29","1,553",Mar-25,JALAN LAPANG,Resale,Land,224.2,"16,717",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,480,000","3,443.4","2,172",Mar-25,BROADRICK CLOSE,Resale,Land,319.9,"23,382",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,250,000","4,900.85","1,071",Mar-25,SOMMERVILLE ROAD,Resale,Land,455.3,"11,531",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
FRANKEL ESTATE,"10,300,000","4,249.63","2,424",Mar-25,DUNBAR WALK,Resale,Land,394.8,"26,089",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
CAPITOL PARK,"8,600,000","3,718.96","2,312",Mar-25,UNIVERSITY ROAD,Resale,Land,345.5,"24,891",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,380,000","6,682.29","1,703",Mar-25,THIRD STREET,Resale,Land,620.8,"18,331",-,Detached House,1,Freehold,15,Outside Central Region,-
SENNETT ESTATE,"6,080,000","3,431.56","1,772",Mar-25,BUTTERFLY AVENUE,Resale,Land,318.8,"19,072",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
